words@im1980f	@im1980f	241.48	241.69	/
words@im1980f	@im1980f	242.545	242.898	*смех*
words@im1980f	@im1980f	242.898	243.251	/
words@im1980f	@im1980f	243.251	243.605	/
words@im1980f	@im1980f	246.0	246.262	ой
words@im1980f	@im1980f	246.262	246.524	на
words@im1980f	@im1980f	246.524	246.786	самом
words@im1980f	@im1980f	246.786	247.048	деле
words@im1980f	@im1980f	247.048	247.31	ничего
words@im1980f	@im1980f	247.31	247.572	интересного
words@im1980f	@im1980f	247.572	247.834	/
words@im1980f	@im1980f	247.834	248.1	/
words@im1980f	@im1980f	248.225	248.453	я
words@im1980f	@im1980f	248.453	248.681	много
words@im1980f	@im1980f	248.681	248.909	читала
words@im1980f	@im1980f	248.909	249.137	в
words@im1980f	@im1980f	249.137	249.365	твоём
words@im1980f	@im1980f	249.365	249.593	возрасте
words@im1980f	@im1980f	249.593	249.821	ну
words@im1980f	@im1980f	249.821	250.049	в
words@im1980f	@im1980f	250.049	250.277	твоём
words@im1980f	@im1980f	250.277	250.505	там
words@im1980f	@im1980f	250.505	250.733	младше
words@im1980f	@im1980f	250.733	250.961	/
words@im1980f	@im1980f	250.961	251.195	/
words@im1980f	@im1980f	251.33	251.55	был
words@im1980f	@im1980f	251.55	251.77	такой
words@im1980f	@im1980f	251.77	251.99	роман
words@im1980f	@im1980f	251.99	252.21	Француаза
words@im1980f	@im1980f	252.21	252.43	Саган
words@im1980f	@im1980f	252.43	252.65	я
words@im1980f	@im1980f	252.65	252.87	не
words@im1980f	@im1980f	252.87	253.09	знаю
words@im1980f	@im1980f	253.09	253.31	что
words@im1980f	@im1980f	253.31	253.53	я
words@im1980f	@im1980f	253.53	253.75	в
words@im1980f	@im1980f	253.75	253.97	ней
words@im1980f	@im1980f	253.97	254.19	нашла
words@im1980f	@im1980f	254.19	254.41	как
words@im1980f	@im1980f	254.41	254.63	в
words@im1980f	@im1980f	254.63	254.85	писательнице
words@im1980f	@im1980f	254.85	255.07	потому
words@im1980f	@im1980f	255.07	255.29	что
words@im1980f	@im1980f	255.29	255.51	сейчас
words@im1980f	@im1980f	255.51	255.73	она
words@im1980f	@im1980f	255.73	255.95	для
words@im1980f	@im1980f	255.95	256.17	меня
words@im1980f	@im1980f	256.17	256.39	не
words@im1980f	@im1980f	256.39	256.61	представляет
words@im1980f	@im1980f	256.61	256.83	никакого
words@im1980f	@im1980f	256.83	257.05	интереса
words@im1980f	@im1980f	257.05	257.27	ну
words@im1980f	@im1980f	257.27	257.49	в
words@im1980f	@im1980f	257.49	257.71	общем
words@im1980f	@im1980f	257.71	257.93	/
words@im1980f	@im1980f	257.93	258.15	/
words@im1980f	@im1980f	258.18	258.442	как
words@im1980f	@im1980f	258.442	258.704	же
words@im1980f	@im1980f	258.704	258.966	он
words@im1980f	@im1980f	258.966	259.228	назывался
words@im1980f	@im1980f	259.228	259.49	немного
words@im1980f	@im1980f	259.49	259.752	/
words@im1980f	@im1980f	259.752	260.014	солнца
words@im1980f	@im1980f	260.014	260.276	в
words@im1980f	@im1980f	260.276	260.538	холодной
words@im1980f	@im1980f	260.538	260.8	воде
words@im1980f	@im1980f	260.8	261.062	по-моему
words@im1980f	@im1980f	261.062	261.324	/
words@im1980f	@im1980f	261.324	261.59	/
words@im1980f	@im1980f	261.62	261.907	там
words@im1980f	@im1980f	261.907	262.194	был
words@im1980f	@im1980f	262.194	262.481	момент
words@im1980f	@im1980f	262.481	262.768	когда
words@im1980f	@im1980f	262.768	263.055	главная
words@im1980f	@im1980f	263.055	263.342	героиня
words@im1980f	@im1980f	263.342	263.629	решила
words@im1980f	@im1980f	263.629	263.916	что
words@im1980f	@im1980f	263.916	264.203	она
words@im1980f	@im1980f	264.203	264.49	потеряет
words@im1980f	@im1980f	264.49	264.777	девственность
words@im1980f	@im1980f	264.777	265.064	в
words@im1980f	@im1980f	265.064	265.351	семнадцать
words@im1980f	@im1980f	265.351	265.638	лет
words@im1980f	@im1980f	265.638	265.925	/
words@im1980f	@im1980f	265.925	266.22	/
words@im1980f	@im1980f	266.4	266.708	мне
words@im1980f	@im1980f	266.708	267.016	показалось
words@im1980f	@im1980f	267.016	267.324	что
words@im1980f	@im1980f	267.324	267.632	это
